trip_id,start_time,end_time,headway_secs
2894_MS_UP,05:20:00,07:00:00,600
2894_MS_UP,07:00:00,11:00:00,420
2894_MS_UP,11:00:00,17:00:00,420
2894_MS_UP,17:00:00,20:00:00,540
2894_MS_UP,20:00:00,23:25:00,480
2894_MS_DOWN,05:33:00,07:00:00,600
2894_MS_DOWN,07:00:00,11:00:00,420
2894_MS_DOWN,11:00:00,17:00:00,420
2894_MS_DOWN,17:00:00,20:00:00,540
2894_MS_DOWN,20:00:00,23:05:00,480
0610_MS_UP,00:00:00,07:00:00,1320
0610_MS_UP,07:00:00,11:00:00,1620
0610_MS_UP,11:00:00,17:00:00,1920
0610_MS_UP,17:00:00,20:00:00,1680
0610_MS_UP,20:00:00,00:00:00,1500
0610_MS_DOWN,18:36:00,07:00:00,1320
0610_MS_DOWN,07:00:00,11:00:00,1620
0610_MS_DOWN,11:00:00,17:00:00,1920
0610_MS_DOWN,17:00:00,20:00:00,1680
0610_MS_DOWN,20:00:00,19:45:00,1500
0610_HOL_UP,07:40:00,07:00:00,1380
0610_HOL_UP,07:00:00,11:00:00,1800
0610_HOL_UP,11:00:00,17:00:00,1680
0610_HOL_UP,17:00:00,20:00:00,1680
0610_HOL_UP,20:00:00,17:52:00,1800
0610_HOL_DOWN,06:20:00,07:00:00,1380
0610_HOL_DOWN,07:00:00,11:00:00,1800
0610_HOL_DOWN,11:00:00,17:00:00,1680
0610_HOL_DOWN,17:00:00,20:00:00,1680
0610_HOL_DOWN,20:00:00,19:32:00,1800
0610_SUN_UP,07:40:00,07:00:00,1920
0610_SUN_UP,07:00:00,11:00:00,1680
0610_SUN_UP,11:00:00,17:00:00,1680
0610_SUN_UP,17:00:00,20:00:00,1620
0610_SUN_UP,20:00:00,18:07:00,1500
0610_SUN_DOWN,06:20:00,07:00:00,1920
0610_SUN_DOWN,07:00:00,11:00:00,1680
0610_SUN_DOWN,11:00:00,17:00:00,1680
0610_SUN_DOWN,17:00:00,20:00:00,1620
0610_SUN_DOWN,20:00:00,19:42:00,1500
0660_MS_UP,07:40:00,07:00:00,480
0660_MS_UP,07:00:00,11:00:00,300
0660_MS_UP,11:00:00,17:00:00,420
0660_MS_UP,17:00:00,20:00:00,480
0660_MS_UP,20:00:00,20:10:00,420
0660_MS_DOWN,06:42:00,07:00:00,480
0660_MS_DOWN,07:00:00,11:00:00,300
0660_MS_DOWN,11:00:00,17:00:00,420
0660_MS_DOWN,17:00:00,20:00:00,480
0660_MS_DOWN,20:00:00,18:35:00,420
0660_HOL_UP,06:20:00,07:00:00,900
0660_HOL_UP,07:00:00,11:00:00,420
0660_HOL_UP,11:00:00,17:00:00,480
0660_HOL_UP,17:00:00,20:00:00,360
0660_HOL_UP,20:00:00,00:10:00,720
0660_HOL_DOWN,05:25:00,07:00:00,900
0660_HOL_DOWN,07:00:00,11:00:00,420
0660_HOL_DOWN,11:00:00,17:00:00,480
0660_HOL_DOWN,17:00:00,20:00:00,360
0660_HOL_DOWN,20:00:00,23:15:00,720
0660_SUN_UP,06:20:00,07:00:00,900
0660_SUN_UP,07:00:00,11:00:00,540
0660_SUN_UP,11:00:00,17:00:00,600
0660_SUN_UP,17:00:00,20:00:00,660
0660_SUN_UP,20:00:00,00:00:00,720
0660_SUN_DOWN,05:25:00,07:00:00,900
0660_SUN_DOWN,07:00:00,11:00:00,540
0660_SUN_DOWN,11:00:00,17:00:00,600
0660_SUN_DOWN,17:00:00,20:00:00,660
0660_SUN_DOWN,20:00:00,23:15:00,720
0670_MS_UP,05:40:00,07:00:00,1500
0670_MS_UP,07:00:00,11:00:00,1020
0670_MS_UP,11:00:00,17:00:00,1020
0670_MS_UP,17:00:00,20:00:00,1080
0670_MS_UP,20:00:00,22:25:00,1080
0670_MS_DOWN,04:45:00,07:00:00,1500
0670_MS_DOWN,07:00:00,11:00:00,1020
0670_MS_DOWN,11:00:00,17:00:00,1020
0670_MS_DOWN,17:00:00,20:00:00,1080
0670_MS_DOWN,20:00:00,20:45:00,1080
0670_SH_UP,08:50:00,07:00:00,1800
0670_SH_UP,07:00:00,11:00:00,1380
0670_SH_UP,11:00:00,17:00:00,1020
0670_SH_UP,17:00:00,20:00:00,960
0670_SH_UP,20:00:00,21:22:00,1080
0670_SH_DOWN,07:40:00,07:00:00,1800
0670_SH_DOWN,07:00:00,11:00:00,1380
0670_SH_DOWN,11:00:00,17:00:00,1020
0670_SH_DOWN,17:00:00,20:00:00,960
0670_SH_DOWN,20:00:00,19:47:00,1080
3520_SH_UP,06:02:00,07:00:00,1020
3520_SH_UP,07:00:00,11:00:00,720
3520_SH_UP,11:00:00,17:00:00,540
3520_SH_UP,17:00:00,20:00:00,720
3520_SH_UP,20:00:00,00:15:00,780
3520_SH_DOWN,05:30:00,07:00:00,1020
3520_SH_DOWN,07:00:00,11:00:00,720
3520_SH_DOWN,11:00:00,17:00:00,540
3520_SH_DOWN,17:00:00,20:00:00,720
3520_SH_DOWN,20:00:00,00:55:00,780
3520_MS_UP,05:10:00,07:00:00,900
3520_MS_UP,07:00:00,11:00:00,840
3520_MS_UP,11:00:00,17:00:00,1080
3520_MS_UP,17:00:00,20:00:00,1020
3520_MS_UP,20:00:00,00:20:00,900
3520_MS_DOWN,05:00:00,07:00:00,900
3520_MS_DOWN,07:00:00,11:00:00,840
3520_MS_DOWN,11:00:00,17:00:00,1080
3520_MS_DOWN,17:00:00,20:00:00,1020
3520_MS_DOWN,20:00:00,00:55:00,900
2120_MS_UP,06:45:00,07:00:00,1080
2120_MS_UP,07:00:00,11:00:00,1260
2120_MS_UP,11:00:00,17:00:00,1260
2120_MS_UP,17:00:00,20:00:00,1380
2120_MS_UP,20:00:00,21:50:00,1440
2120_MS_DOWN,06:05:00,07:00:00,1080
2120_MS_DOWN,07:00:00,11:00:00,1260
2120_MS_DOWN,11:00:00,17:00:00,1260
2120_MS_DOWN,17:00:00,20:00:00,1380
2120_MS_DOWN,20:00:00,20:55:00,1440
2120_SH_UP,07:05:00,07:00:00,1260
2120_SH_UP,07:00:00,11:00:00,1200
2120_SH_UP,11:00:00,17:00:00,1380
2120_SH_UP,17:00:00,20:00:00,1380
2120_SH_UP,20:00:00,21:50:00,1500
2120_SH_DOWN,06:25:00,07:00:00,1260
2120_SH_DOWN,07:00:00,11:00:00,1200
2120_SH_DOWN,11:00:00,17:00:00,1380
2120_SH_DOWN,17:00:00,20:00:00,1380
2120_SH_DOWN,20:00:00,20:55:00,1500
2820_SUN_UP,04:30:00,07:00:00,840
2820_SUN_UP,07:00:00,11:00:00,720
2820_SUN_UP,11:00:00,17:00:00,720
2820_SUN_UP,17:00:00,20:00:00,780
2820_SUN_UP,20:00:00,00:45:00,960
2820_SUN_DOWN,04:43:00,07:00:00,840
2820_SUN_DOWN,07:00:00,11:00:00,720
2820_SUN_DOWN,11:00:00,17:00:00,720
2820_SUN_DOWN,17:00:00,20:00:00,780
2820_SUN_DOWN,20:00:00,00:40:00,960
2820_HOL_UP,04:30:00,07:00:00,900
2820_HOL_UP,07:00:00,11:00:00,540
2820_HOL_UP,11:00:00,17:00:00,720
2820_HOL_UP,17:00:00,20:00:00,600
2820_HOL_UP,20:00:00,00:45:00,600
2820_HOL_DOWN,04:43:00,07:00:00,900
2820_HOL_DOWN,07:00:00,11:00:00,540
2820_HOL_DOWN,11:00:00,17:00:00,720
2820_HOL_DOWN,17:00:00,20:00:00,600
2820_HOL_DOWN,20:00:00,00:40:00,600
2820_MS_UP,04:30:00,07:00:00,600
2820_MS_UP,07:00:00,11:00:00,360
2820_MS_UP,11:00:00,17:00:00,420
2820_MS_UP,17:00:00,20:00:00,540
2820_MS_UP,20:00:00,00:45:00,480
2820_MS_DOWN,04:43:00,07:00:00,600
2820_MS_DOWN,07:00:00,11:00:00,360
2820_MS_DOWN,11:00:00,17:00:00,420
2820_MS_DOWN,17:00:00,20:00:00,540
2820_MS_DOWN,20:00:00,00:45:00,480
4290_SH_UP,06:50:00,07:00:00,1260
4290_SH_UP,07:00:00,11:00:00,1260
4290_SH_UP,11:00:00,17:00:00,1260
4290_SH_UP,17:00:00,20:00:00,1260
4290_SH_UP,20:00:00,21:40:00,1260
4290_SH_DOWN,07:15:00,07:00:00,1260
4290_SH_DOWN,07:00:00,11:00:00,1260
4290_SH_DOWN,11:00:00,17:00:00,1260
4290_SH_DOWN,17:00:00,20:00:00,1260
4290_SH_DOWN,20:00:00,22:00:00,1260
4290_MS_UP,06:10:00,07:00:00,1260
4290_MS_UP,07:00:00,11:00:00,1260
4290_MS_UP,11:00:00,17:00:00,1260
4290_MS_UP,17:00:00,20:00:00,1260
4290_MS_UP,20:00:00,21:40:00,1260
4290_MS_DOWN,06:35:00,07:00:00,1260
4290_MS_DOWN,07:00:00,11:00:00,1260
4290_MS_DOWN,11:00:00,17:00:00,1260
4290_MS_DOWN,17:00:00,20:00:00,1260
4290_MS_DOWN,20:00:00,21:57:00,1260
4260_SUN_UP,06:00:00,07:00:00,1260
4260_SUN_UP,07:00:00,11:00:00,1920
4260_SUN_UP,11:00:00,17:00:00,3180
4260_SUN_UP,17:00:00,20:00:00,2100
4260_SUN_UP,20:00:00,21:30:00,2100
4260_SUN_DOWN,06:40:00,07:00:00,1260
4260_SUN_DOWN,07:00:00,11:00:00,1920
4260_SUN_DOWN,11:00:00,17:00:00,3180
4260_SUN_DOWN,17:00:00,20:00:00,2100
4260_SUN_DOWN,20:00:00,22:15:00,2100
4260_MS&HOL_UP,06:00:00,07:00:00,1860
4260_MS&HOL_UP,07:00:00,11:00:00,2040
4260_MS&HOL_UP,11:00:00,17:00:00,2160
4260_MS&HOL_UP,17:00:00,20:00:00,2280
4260_MS&HOL_UP,20:00:00,21:30:00,2160
4260_MS&HOL_DOWN,06:40:00,07:00:00,1860
4260_MS&HOL_DOWN,07:00:00,11:00:00,2040
4260_MS&HOL_DOWN,11:00:00,17:00:00,2160
4260_MS&HOL_DOWN,17:00:00,20:00:00,2280
4260_MS&HOL_DOWN,20:00:00,22:15:00,2160
8061_MS_UP,07:00:00,11:00:00,1260
8061_MS_UP,11:00:00,17:00:00,1920
8061_MS_UP,17:00:00,20:00:00,2220
8061_MS_UP,20:00:00,19:05:00,1440
8061_MS_DOWN,07:00:00,11:00:00,1260
8061_MS_DOWN,11:00:00,17:00:00,1920
8061_MS_DOWN,17:00:00,20:00:00,2220
8061_MS_DOWN,20:00:00,18:55:00,1440
2200_SH_UP,05:40:00,07:00:00,660
2200_SH_UP,07:00:00,11:00:00,420
2200_SH_UP,11:00:00,17:00:00,600
2200_SH_UP,17:00:00,20:00:00,480
2200_SH_UP,20:00:00,00:35:00,720
2200_SH_DOWN,06:04:00,07:00:00,660
2200_SH_DOWN,07:00:00,11:00:00,420
2200_SH_DOWN,11:00:00,17:00:00,600
2200_SH_DOWN,17:00:00,20:00:00,480
2200_SH_DOWN,20:00:00,00:55:00,720
2200_MS_UP,06:00:00,07:00:00,660
2200_MS_UP,07:00:00,11:00:00,300
2200_MS_UP,11:00:00,17:00:00,420
2200_MS_UP,17:00:00,20:00:00,420
2200_MS_UP,20:00:00,00:30:00,540
2200_MS_DOWN,06:23:00,07:00:00,660
2200_MS_DOWN,07:00:00,11:00:00,300
2200_MS_DOWN,11:00:00,17:00:00,420
2200_MS_DOWN,17:00:00,20:00:00,420
2200_MS_DOWN,20:00:00,00:55:00,540
2200_MS_UP,07:00:00,11:00:00,900
2200_MS_UP,17:00:00,20:00:00,900
2200_MS_DOWN,07:00:00,11:00:00,900
2200_MS_DOWN,17:00:00,20:00:00,900
2200_MS_UP,20:00:00,19:03:00,1380
2200_MS_DOWN,20:00:00,19:25:00,1380
3741_SH_UP,06:05:00,07:00:00,1440
3741_SH_UP,07:00:00,11:00:00,1500
3741_SH_UP,11:00:00,17:00:00,1500
3741_SH_UP,17:00:00,20:00:00,1560
3741_SH_UP,20:00:00,21:25:00,1560
3741_SH_DOWN,07:30:00,07:00:00,1440
3741_SH_DOWN,07:00:00,11:00:00,1500
3741_SH_DOWN,11:00:00,17:00:00,1500
3741_SH_DOWN,17:00:00,20:00:00,1560
3741_SH_DOWN,20:00:00,22:52:00,1560
3741_MS_UP,05:45:00,07:00:00,1200
3741_MS_UP,07:00:00,11:00:00,1320
3741_MS_UP,11:00:00,17:00:00,1620
3741_MS_UP,17:00:00,20:00:00,1440
3741_MS_UP,20:00:00,21:20:00,1620
3741_MS_DOWN,06:30:00,07:00:00,1200
3741_MS_DOWN,07:00:00,11:00:00,1320
3741_MS_DOWN,11:00:00,17:00:00,1620
3741_MS_DOWN,17:00:00,20:00:00,1440
3741_MS_DOWN,20:00:00,21:05:00,1620
5091_FW_UP,06:15:00,07:00:00,1320
5091_FW_UP,07:00:00,11:00:00,1620
5091_FW_UP,11:00:00,17:00:00,1920
5091_FW_UP,17:00:00,20:00:00,1620
5091_FW_UP,20:00:00,20:00:00,1620
5091_FW_DOWN,07:25:00,07:00:00,1320
5091_FW_DOWN,07:00:00,11:00:00,1620
5091_FW_DOWN,11:00:00,17:00:00,1920
5091_FW_DOWN,17:00:00,20:00:00,1620
5091_FW_DOWN,20:00:00,20:12:00,1620
6184_SUN_UP,07:20:00,07:00:00,540
6184_SUN_UP,07:00:00,11:00:00,540
6184_SUN_UP,11:00:00,17:00:00,780
6184_SUN_UP,17:00:00,20:00:00,540
6184_SUN_UP,20:00:00,22:25:00,540
6184_SUN_DOWN,07:32:00,07:00:00,540
6184_SUN_DOWN,07:00:00,11:00:00,540
6184_SUN_DOWN,11:00:00,17:00:00,780
6184_SUN_DOWN,17:00:00,20:00:00,540
6184_SUN_DOWN,20:00:00,22:35:00,540
6184_HOL_UP,07:00:00,11:00:00,360
6184_HOL_UP,11:00:00,17:00:00,540
6184_HOL_UP,17:00:00,20:00:00,360
6184_HOL_UP,20:00:00,22:25:00,360
6184_HOL_DOWN,07:00:00,11:00:00,360
6184_HOL_DOWN,11:00:00,17:00:00,540
6184_HOL_DOWN,17:00:00,20:00:00,360
6184_HOL_DOWN,20:00:00,22:35:00,360
6184_MS_UP,06:25:00,07:00:00,720
6184_MS_UP,07:00:00,11:00:00,540
6184_MS_UP,11:00:00,17:00:00,480
6184_MS_UP,17:00:00,20:00:00,480
6184_MS_UP,20:00:00,22:45:00,480
6184_MS_DOWN,06:37:00,07:00:00,720
6184_MS_DOWN,07:00:00,11:00:00,540
6184_MS_DOWN,11:00:00,17:00:00,480
6184_MS_DOWN,17:00:00,20:00:00,480
6184_MS_DOWN,20:00:00,22:36:00,480
